OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
106190155,12874,"CALIFORNIA REHABILITATION INSTITUTE, LLC",930000029,General Acute Care Hospital,2070 CENTURY PARK EAST,LOS ANGELES,90067,19,Los Angeles,None,138,Open,2016-07-19,Hospital,General Acute Care Hospital,34.05911670,-118.41188330
106190159,,PACIFIC GARDENS MEDICAL CENTER,930000030,General Acute Care Hospital,21530 PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,19,Los Angeles,Emergency - Basic,124,Suspense,2021-08-24,Hospital,General Acute Care Hospital,33.83357010,-118.08016960
106190163,11516,AURORA CHARTER OAK,930000031,Acute Psychiatric Hospital,1161 EAST COVINA BOULEVARD,COVINA,91724,19,Los Angeles,Not Applicable,134,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.09981930,-117.86646690
106190170,11525,CHILDREN'S HOSPITAL OF LOS ANGELES,930000032,General Acute Care Hospital,4650 W. SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,438,Open,1946-01-01,Hospital,General Acute Care Hospital,34.09815470,-118.29077910
106190176,11527,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,930000033,General Acute Care Hospital,1500 DUARTE ROAD,DUARTE,91010,19,Los Angeles,None,217,Open,1946-03-08,Hospital,General Acute Care Hospital,34.12919380,-117.97281480
106190184,12575,COLLEGE HOSPITAL,930000036,Acute Psychiatric Hospital,10802 COLLEGE PLACE,CERRITOS,90703,19,Los Angeles,Not Applicable,187,Open,1974-04-14,Hospital,Acute Psychiatric Hospital,33.88440220,-118.10321510
106190196,11547,KINDRED HOSPITAL - SOUTH BAY,930000037,General Acute Care Hospital,1246 WEST 155TH STREET,GARDENA,90247,19,Los Angeles,None,54,Open,1957-07-17,Hospital,General Acute Care Hospital,33.88977850,-118.29728850
106190197,11549,COMMUNITY HOSPITAL OF HUNTINGTON PARK,930000038,General Acute Care Hospital,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,19,Los Angeles,Emergency - Basic,81,Open,1957-12-31,Hospital,General Acute Care Hospital,33.98921610,-118.22454060
106190198,11545,LOS ANGELES COMMUNITY HOSPITAL,930000039,General Acute Care Hospital,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Standby,130,Open,1957-10-24,Hospital,General Acute Care Hospital,34.01934980,-118.18654670
106190200,11548,SAN GABRIEL VALLEY MEDICAL CENTER,930000041,General Acute Care Hospital,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,19,Los Angeles,Emergency - Basic,261,Open,1960-08-17,Hospital,General Acute Care Hospital,34.10091700,-118.10559260
106190232,13141,DEL AMO BEHAVIORAL HEALTH SYSTEM,930000045,Acute Psychiatric Hospital,23700 CAMINO DEL SOL,TORRANCE,90505,19,Los Angeles,Not Applicable,166,Open,1972-10-25,Hospital,Acute Psychiatric Hospital,33.81018660,-118.34335030
106190240,12831,UCI HEALTH-LAKEWOOD,060000148,General Acute Care Hospital,3700 SOUTH STREET,LAKEWOOD,90712,19,Los Angeles,Emergency - Basic,172,Open,2026-03-07,Hospital,General Acute Care Hospital,33.85968830,-118.14829130
106190243,12235,PIH HEALTH DOWNEY HOSPITAL,930000048,General Acute Care Hospital,11500 BROOKSHIRE AVENUE,DOWNEY,90241,19,Los Angeles,Emergency - Basic,199,Open,1969-09-18,Hospital,General Acute Care Hospital,33.93415030,-118.13174340
106190256,11598,EAST LOS ANGELES DOCTORS HOSPITAL,930000049,General Acute Care Hospital,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Basic,127,Open,1949-08-15,Hospital,General Acute Care Hospital,34.02304790,-118.18439880
106190280,11621,ENCINO HOSPITAL MEDICAL CENTER,930000051,General Acute Care Hospital,16237 VENTURA BOULEVARD,ENCINO,91436,19,Los Angeles,Emergency - Basic,148,Open,1954-11-08,Hospital,General Acute Care Hospital,34.15742780,-118.48700170
106190298,13093,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,930000052,General Acute Care Hospital,250 SOUTH GRAND AVENUE,GLENDORA,91741,19,Los Angeles,Emergency - Basic,105,Open,1973-03-26,Hospital,General Acute Care Hospital,34.13276540,-117.87134350
106190305,11414,KINDRED HOSPITAL - LOS ANGELES,930000053,General Acute Care Hospital,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,19,Los Angeles,None,81,Open,1958-04-28,Hospital,General Acute Care Hospital,33.99052250,-118.37890530
106190315,11658,GARFIELD MEDICAL CENTER,930000057,General Acute Care Hospital,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,19,Los Angeles,Emergency - Basic,210,Open,1946-01-01,Hospital,General Acute Care Hospital,34.06808080,-118.12312280
106190317,11661,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,930000058,Acute Psychiatric Hospital,1891 EFFIE STREET,LOS ANGELES,90026,19,Los Angeles,Not Applicable,55,Open,1974-07-02,Hospital,Acute Psychiatric Hospital,34.08490230,-118.25670520
106190323,11668,ADVENTIST HEALTH GLENDALE,930000059,General Acute Care Hospital,1509 WILSON TERRACE,GLENDALE,91206,19,Los Angeles,Emergency - Basic,515,Open,1946-01-01,Hospital,General Acute Care Hospital,34.15074430,-118.22913410
106190328,11672,GLENDORA HOSPITAL,930000060,Acute Psychiatric Hospital,150 W ROUTE 66,GLENDORA,91740,19,Los Angeles,Not Applicable,63,Open,1958-06-12,Hospital,Acute Psychiatric Hospital,34.12756020,-117.86511710
106190352,13224,GREATER EL MONTE COMMUNITY HOSPITAL,930000063,General Acute Care Hospital,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,19,Los Angeles,Emergency - Basic,115,Open,1974-07-01,Hospital,General Acute Care Hospital,34.04805160,-118.04340030
106190380,11718,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,930000066,General Acute Care Hospital,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,19,Los Angeles,None,100,Open,1963-02-08,Hospital,General Acute Care Hospital,34.09642540,-118.32523670
106190382,11722,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,930000067,General Acute Care Hospital,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,434,Open,1946-01-01,Hospital,General Acute Care Hospital,34.09576470,-118.28973120
106190385,11726,PROVIDENCE HOLY CROSS MEDICAL CENTER,930000404,General Acute Care Hospital,15031 RINALDI STREET,MISSION HILLS,91345,19,Los Angeles,Emergency - Basic,378,Open,1961-06-21,Hospital,General Acute Care Hospital,34.27978200,-118.45998060
106190392,11731,PIH HEALTH GOOD SAMARITAN HOSPITAL,930000071,General Acute Care Hospital,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,19,Los Angeles,Emergency - Basic,408,Open,1946-01-01,Hospital,General Acute Care Hospital,34.05458100,-118.26543010
106190400,11733,HUNTINGTON HOSPITAL,930000372,General Acute Care Hospital,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,19,Los Angeles,Emergency - Basic,534,Open,1946-01-01,Hospital,General Acute Care Hospital,34.13431630,-118.15292140
106190410,11741,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,930000137,General Acute Care Hospital,7500 HELLMAN AVENUE,ROSEMEAD,91770,19,Los Angeles,None,118,Open,1996-08-13,Hospital,General Acute Care Hospital,34.06960140,-118.10580340
106190413,11748,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,930000131,General Acute Care Hospital,210 W. SAN BERNARDINO ROAD,COVINA,91723,19,Los Angeles,Emergency - Basic,191,Open,1946-03-28,Hospital,General Acute Care Hospital,34.08823300,-117.89375230
106190422,12249,TORRANCE MEMORIAL MEDICAL CENTER,930000076,General Acute Care Hospital,3330 LOMITA BOULEVARD,TORRANCE,90505,19,Los Angeles,Emergency - Basic,588,Open,1971-03-29,Hospital,General Acute Care Hospital,33.81346940,-118.34418790
106190429,11760,KAISER FOUNDATION HOSPITAL - LOS ANGELES,930000077,General Acute Care Hospital,4867 SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,492,Open,1953-05-01,Hospital,General Acute Care Hospital,34.09893480,-118.29409150
106190431,11758,KAISER FOUNDATION HOSPITAL - SOUTH BAY,930000079,General Acute Care Hospital,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,19,Los Angeles,Emergency - Basic,257,Open,1959-01-14,Hospital,General Acute Care Hospital,33.78993250,-118.29476450
106190432,11759,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,930000080,General Acute Care Hospital,13652 CANTARA STREET,PANORAMA CITY,91402,19,Los Angeles,Emergency - Basic,218,Open,1963-06-21,Hospital,General Acute Care Hospital,34.21881900,-118.43003900
106190434,12875,KAISER FOUNDATION HOSPITAL - WEST LA,930000081,General Acute Care Hospital,6041 CADILLAC AVENUE,LOS ANGELES,90034,19,Los Angeles,Emergency - Basic,265,Open,1974-09-16,Hospital,General Acute Care Hospital,34.03860880,-118.37434520
106190449,11768,VISTA SPECIALTY HOSPITAL OF LA MIRADA,930000084,General Acute Care Hospital,14900 IMPERIAL HIGHWAY,LA MIRADA,90638,19,Los Angeles,None,118,Open,1961-07-27,Hospital,General Acute Care Hospital,33.91635100,-118.01350960
106190458,11776,KINDRED HOSPITAL - SAN GABRIEL VALLEY,060000407,General Acute Care Hospital,845 NORTH LARK ELLEN AVENUE,WEST COVINA,91791,19,Los Angeles,None,76,Open,2025-09-01,Hospital,General Acute Care Hospital,34.08706800,-117.91724600
106190462,11778,AURORA LAS ENCINAS HOSPITAL,930000087,Acute Psychiatric Hospital,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,19,Los Angeles,Not Applicable,118,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.14134250,-118.09144240
106190470,11787,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,930000089,General Acute Care Hospital,4101 TORRANCE BOULEVARD,TORRANCE,90503,19,Los Angeles,Emergency - Basic,327,Open,1959-12-21,Hospital,General Acute Care Hospital,33.83846780,-118.35724360
106190477,11795,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,930000117,General Acute Care Hospital,1725 PACIFIC AVENUE,LONG BEACH,90813,19,Los Angeles,None,36,Open,2002-11-21,Hospital,General Acute Care Hospital,33.78837860,-118.19408710
106190500,12744,CEDARS-SINAI MARINA HOSPITAL,930000096,General Acute Care Hospital,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,19,Los Angeles,Emergency - Basic,103,Open,1970-04-17,Hospital,General Acute Care Hospital,33.98214490,-118.43922620
106190517,13085,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,930000097,General Acute Care Hospital,18321 CLARK STREET,TARZANA,91356,19,Los Angeles,Emergency - Basic,204,Open,1973-10-02,Hospital,General Acute Care Hospital,34.17095030,-118.53328750
106190521,11843,MEMORIAL HOSPITAL OF GARDENA,930000098,General Acute Care Hospital,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,19,Los Angeles,Emergency - Basic,172,Open,1949-05-13,Hospital,General Acute Care Hospital,33.89299290,-118.29500490
106190522,11844,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,930000099,General Acute Care Hospital,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,19,Los Angeles,Emergency - Basic,334,Open,1946-01-01,Hospital,General Acute Care Hospital,34.12808620,-118.25695640
106190523,11845,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,930000117,General Acute Care Hospital,13300 HAWTHORNE BOULEVARD,HAWTHORNE,90250,19,Los Angeles,None,64,Open,2014-10-09,Hospital,General Acute Care Hospital,33.91160180,-118.35194760
106190524,11847,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,930000101,General Acute Care Hospital,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,19,Los Angeles,Emergency - Basic,145,Open,1965-08-13,Hospital,General Acute Care Hospital,34.22029620,-118.45666500
106190525,11846,MEMORIALCARE LONG BEACH MEDICAL CENTER,930000102,General Acute Care Hospital,2801 ATLANTIC AVENUE,LONG BEACH,90806,19,Los Angeles,Emergency - Basic,453,Open,1960-07-01,Hospital,General Acute Care Hospital,33.80834740,-118.18671930
106190529,11858,USC ARCADIA HOSPITAL,930000103,General Acute Care Hospital,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,19,Los Angeles,Emergency - Basic,348,Open,1957-05-23,Hospital,General Acute Care Hospital,34.13514560,-118.04152830
106190534,,OLYMPIA MEDICAL CENTER,930000105,General Acute Care Hospital,5900 WEST OLYMPIC BLVD,LOS ANGELES,90036,19,Los Angeles,Emergency - Basic,119,Suspense,2021-04-01,Hospital,General Acute Care Hospital,34.05728750,-118.36048500
106190541,11874,MONROVIA MEMORIAL HOSPITAL,930000107,General Acute Care Hospital,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,19,Los Angeles,None,49,Open,2008-10-03,Hospital,General Acute Care Hospital,34.14870880,-117.99271570
106190547,12878,MONTEREY PARK HOSPITAL,930000108,General Acute Care Hospital,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,19,Los Angeles,Emergency - Basic,101,Open,1972-12-04,Hospital,General Acute Care Hospital,34.04954780,-118.13832620
106190552,11887,MOTION PICTURE AND TELEVISION HOSPITAL,930000109,Acute Psychiatric Hospital,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,19,Los Angeles,Not Applicable,122,Open,1946-03-20,Hospital,Acute Psychiatric Hospital,34.15685730,-118.63573160
106190555,11891,CEDARS-SINAI MEDICAL CENTER,930000110,General Acute Care Hospital,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,19,Los Angeles,Emergency - Basic,919,Open,1955-08-15,Hospital,General Acute Care Hospital,34.07499610,-118.38056380
106190568,11906,NORTHRIDGE HOSPITAL MEDICAL CENTER,930000114,General Acute Care Hospital,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,19,Los Angeles,Emergency - Basic,394,Open,1955-10-07,Hospital,General Acute Care Hospital,34.22017530,-118.53358370
106190570,11910,NORWALK COMMUNITY HOSPITAL,930000039,General Acute Care Hospital,13222 BLOOMFIELD AVENUE,NORWALK,90650,19,Los Angeles,Emergency - Basic,50,Open,1955-02-28,Hospital,General Acute Care Hospital,33.91071340,-118.06411830
106190587,11927,COLLEGE MEDICAL CENTER,930000117,General Acute Care Hospital,2776 PACIFIC AVENUE,LONG BEACH,90806,19,Los Angeles,Emergency - Basic,121,Open,1956-06-13,Hospital,General Acute Care Hospital,33.80695020,-118.19285320
106190599,12787,KINDRED HOSPITAL PARAMOUNT,930000088,General Acute Care Hospital,16453 COLORADO AVENUE,PARAMOUNT,90723,19,Los Angeles,None,183,Open,2005-02-15,Hospital,General Acute Care Hospital,33.88437840,-118.16200240
106190630,11966,POMONA VALLEY HOSPITAL MEDICAL CENTER,930000128,General Acute Care Hospital,1798 NORTH GAREY AVENUE,POMONA,91767,19,Los Angeles,Emergency - Basic,427,Open,1946-01-01,Hospital,General Acute Care Hospital,34.07687760,-117.75166470
106190631,11968,PIH HEALTH WHITTIER HOSPITAL,930000129,General Acute Care Hospital,12401 WASHINGTON BLVD.,WHITTIER,90602,19,Los Angeles,Emergency - Basic,523,Open,1959-01-15,Hospital,General Acute Care Hospital,33.96903040,-118.04907170
106190636,11971,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,930000131,General Acute Care Hospital,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,19,Los Angeles,Emergency - Basic,325,Open,1962-12-16,Hospital,General Acute Care Hospital,34.06324720,-117.94467570
106190646,11983,KAISER FOUNDATION HOSPITAL - MENTAL HEALTH CENTER D/P APH,930000077,General Acute Care Hospital,765 COLLEGE STREET,LOS ANGELES,90012,19,Los Angeles,None,68,Open,1946-01-01,Hospital,General Acute Care Hospital,34.06647220,-118.24366260
106190661,13225,L.A. DOWNTOWN MEDICAL CENTER,930000137,General Acute Care Hospital,1711 WEST TEMPLE STREET,LOS ANGELES,90026,19,Los Angeles,None,151,Open,1999-07-07,Hospital,General Acute Care Hospital,34.06953170,-118.26348880
106190673,13084,SAN DIMAS COMMUNITY HOSPITAL,930000139,General Acute Care Hospital,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,19,Los Angeles,Emergency - Basic,101,Open,1972-10-30,Hospital,General Acute Care Hospital,34.09753300,-117.83453140
106190680,12023,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,930000142,General Acute Care Hospital,1300 WEST SEVENTH STREET,SAN PEDRO,90732,19,Los Angeles,Emergency - Basic,231,Open,1946-01-01,Hospital,General Acute Care Hospital,33.73825830,-118.30509800
106190681,,DOCS SURGICAL HOSPITAL,930000143,General Acute Care Hospital,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,19,Los Angeles,None,17,Suspense,2025-10-15,Hospital,General Acute Care Hospital,34.05731000,-118.36231120
106190687,12033,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,930000146,General Acute Care Hospital,1250 16TH STREET,SANTA MONICA,90404,19,Los Angeles,Emergency - Basic,281,Open,1946-01-01,Hospital,General Acute Care Hospital,34.02709980,-118.48630640
106190696,12042,PACIFICA HOSPITAL OF THE VALLEY,930000148,General Acute Care Hospital,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,19,Los Angeles,Emergency - Basic,231,Open,1946-12-30,Hospital,General Acute Care Hospital,34.24008590,-118.39675640
106190708,12047,SHERMAN OAKS HOSPITAL,930000149,General Acute Care Hospital,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,19,Los Angeles,Emergency - Basic,153,Open,1958-03-05,Hospital,General Acute Care Hospital,34.16032800,-118.44916100
106190754,12004,ST. FRANCIS MEDICAL CENTER,930000157,General Acute Care Hospital,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,19,Los Angeles,Emergency - Basic,354,Open,1946-01-01,Hospital,General Acute Care Hospital,33.93044500,-118.20341410
106190756,12006,SAINT JOHN'S HEALTH CENTER,930000158,General Acute Care Hospital,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,19,Los Angeles,Emergency - Basic,266,Open,1949-01-01,Hospital,General Acute Care Hospital,34.03077390,-118.47964450
106190758,12008,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,930000159,General Acute Care Hospital,501 S BUENA VISTA STREET,BURBANK,91505,19,Los Angeles,Emergency - Basic,383,Open,1946-01-01,Hospital,General Acute Care Hospital,34.15725330,-118.32928510
106190766,12088,COAST PLAZA HOSPITAL,930000162,General Acute Care Hospital,13100 STUDEBAKER ROAD,NORWALK,90650,19,Los Angeles,Emergency - Basic,117,Open,1958-04-10,Hospital,General Acute Care Hospital,33.91277260,-118.09882570
106190782,12824,TARZANA TREATMENT CENTER,930000163,Acute Psychiatric Hospital,18646 OXNARD STREET,TARZANA,91356,19,Los Angeles,Not Applicable,60,Open,1970-07-01,Hospital,Acute Psychiatric Hospital,34.17950050,-118.53985340
106190796,12127,RONALD REAGAN UCLA MEDICAL CENTER,930000165,General Acute Care Hospital,757 WESTWOOD PLAZA,LOS ANGELES,90095,19,Los Angeles,Emergency - Comprehensive,446,Open,1955-07-01,Hospital,General Acute Care Hospital,34.06647640,-118.44657380
106190812,12140,VALLEY PRESBYTERIAN HOSPITAL,930000170,General Acute Care Hospital,15107 VANOWEN STREET,VAN NUYS,91405,19,Los Angeles,Emergency - Basic,350,Open,1958-01-21,Hospital,General Acute Care Hospital,34.19434150,-118.46277360
106190814,12145,SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH,930000066,General Acute Care Hospital,14433 EMELITA STREET,VAN NUYS,91401,19,Los Angeles,None,59,Open,1964-04-22,Hospital,General Acute Care Hospital,34.17695780,-118.44756970
106190818,12551,USC VERDUGO HILLS HOSPITAL,930000173,General Acute Care Hospital,1812 VERDUGO BOULEVARD,GLENDALE,91208,19,Los Angeles,Emergency - Basic,158,Open,1972-12-08,Hospital,General Acute Care Hospital,34.20416050,-118.21590160
106190857,12180,WEST COVINA MEDICAL CENTER,930000137,General Acute Care Hospital,725 SOUTH ORANGE AVENUE,WEST COVINA,91790,19,Los Angeles,None,46,Open,2022-06-21,Hospital,General Acute Care Hospital,34.07137270,-117.94494550
106190859,12182,UCLA WEST VALLEY MEDICAL CENTER,930000189,General Acute Care Hospital,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,19,Los Angeles,Emergency - Basic,260,Open,1962-11-07,Hospital,General Acute Care Hospital,34.20305630,-118.62980050
106190878,12198,ADVENTIST HEALTH WHITE MEMORIAL,930000195,General Acute Care Hospital,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,19,Los Angeles,Emergency - Basic,353,Open,1946-01-01,Hospital,General Acute Care Hospital,34.04929670,-118.21716320
106190883,12201,WHITTIER HOSPITAL MEDICAL CENTER,930000402,General Acute Care Hospital,9080 COLIMA ROAD,WHITTIER,90605,19,Los Angeles,Emergency - Basic,178,Open,1957-05-05,Hospital,General Acute Care Hospital,33.95001680,-118.00345450
106190930,12817,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,930000204,Acute Psychiatric Hospital,150 Medical Plaza,LOS ANGELES,90095,19,Los Angeles,Not Applicable,74,Open,1957-11-01,Hospital,Acute Psychiatric Hospital,34.06522770,-118.44602820
106190949,13333,HENRY MAYO NEWHALL HOSPITAL,930000206,General Acute Care Hospital,23845 MCBEAN PARKWAY,VALENCIA,91355,19,Los Angeles,Emergency - Basic,334,Open,1975-07-30,Hospital,General Acute Care Hospital,34.39848490,-118.55326630
106190958,,DEPARTMENT OF STATE HOSPITALS - METROPOLITAN,170000832,Acute Psychiatric Hospital,11401 BLOOMFIELD AVENUE,NORWALK,90650,19,Los Angeles,Not Applicable,"1,106",Open,1916-02-16,Hospital,Acute Psychiatric Hospital,33.92893090,-118.06624060
