tract_id,substation_id,weight,population,lat,lon
06037228800,306450,0.7348732320967042,5375,33.9984353900001,-118.2201568
06037228900,301614,0.27160655288128155,3187,33.99796189,-118.2060738
06037228900,306450,0.7283934471187185,3187,33.9984353900001,-118.2201568
06037229100,301614,0.3168326675699766,4572,33.99796189,-118.2060738
06037229100,306450,0.6831673324300234,4572,33.9984353900001,-118.2201568
06037237710,306623,0.7379770549425781,4372,33.9464505350001,-118.3128075
06037237710,300627,0.2620229450574219,4372,33.9264168390001,-118.3096192
06037239330,304073,1.0,3119,33.94797761,-118.2549111
06037240700,304073,1.0,6429,33.94797761,-118.2549111
06037240800,304073,1.0,4749,33.94797761,-118.2549111
06037241110,304073,1.0,3585,33.94797761,-118.2549111
06037241120,304073,1.0,4245,33.94797761,-118.2549111
06037241400,304073,1.0,3901,33.94797761,-118.2549111
06037262302,309843,1.0,2940,34.06826245,-118.4884048
06037229200,301614,0.344978256371195,4550,33.99796189,-118.2060738
06037229200,306450,0.655021743628805,4550,33.9984353900001,-118.2201568
06037229300,301614,0.36801871537214775,5742,33.99796189,-118.2060738
06037229300,306450,0.6319812846278522,5742,33.9984353900001,-118.2201568
06037229410,301614,0.3690090600282019,3897,33.99796189,-118.2060738
06037229410,306450,0.6309909399717982,3897,33.9984353900001,-118.2201568
